doc_id,bank_code,year,issue_name,section_title,start_page,end_page,confidence,match_type,quality_issue,manual_check,checker_notes,checker,check_time
2022-1216273578,,2022,乡村振兴,包含'农业产业化'的章节,5,11,93,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219426937,,2023,公司治理,包含'投资者关系'的章节,2,8,88,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219426937,,2023,绿色金融,包含'可持续发展'的章节,1,7,88,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219426937,,2023,消费者权益保护,包含'消费者权益'的章节,2,8,88,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219426937,,2023,乡村振兴,65亿元，普惠型涉农贷款余额155亿元，,6,12,88,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222868917,,2024,风险管理,包含'风险控制'的章节,10,16,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222868917,,2024,公司治理,包含'内部控制'的章节,9,15,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222868917,,2024,绿色金融,包含'可持续发展'的章节,1,7,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222868917,,2024,消费者权益保护,包含'消费者权益'的章节,7,13,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222868917,,2024,普惠金融,包含'个体工商户'的章节,1,7,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222868917,,2024,乡村振兴,82亿元，较年初增长59.75亿元，乡村振兴贷款投放214亿元，乡村振兴债券投放45亿元。,5,11,81,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225252846,,2025,公司治理,包含'公司治理'的章节,4,10,92,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225252846,,2025,绿色金融,包含'绿色金融'的章节,18,24,92,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225252846,,2025,消费者权益保护,包含'信息安全'的章节,12,18,92,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225252846,,2025,普惠金融,普惠金融部,1,7,92,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212727439,,2021,风险管理,包含'风险管理体系'的章节,1,7,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212727439,,2021,公司治理,包含'投资者关系'的章节,2,8,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212727439,,2021,绿色金融,您对中行在致力绿色金融和低碳运营方面履行社会责任的评价是：,30,36,79,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212727439,,2021,消费者权益保护,包含'消费者权益'的章节,1,7,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212727439,,2021,普惠金融,包含'个体工商户'的章节,7,13,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212727439,,2021,乡村振兴,包含'乡村振兴'的章节,1,7,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216276311,,2022,风险管理,全面风险管理,25,31,76,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216276311,,2022,公司治理,优化公司治理,25,31,76,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216276311,,2022,绿色金融,发展绿色金融,25,31,76,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216276311,,2022,消费者权益保护,消费者权益保护,25,31,76,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216276311,,2022,普惠金融,2021—2025 年期间，普惠型小微企业贷款“两增两控”完成情,29,35,76,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216276311,,2022,乡村振兴,助力乡村振兴,25,31,76,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219445794,,2023,风险管理,5 金融机构环境风险管理流程,35,41,86,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219445794,,2023,公司治理,2 金融机构环境相关治理结构,35,41,86,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219445794,,2023,绿色金融,在绿色金融方面设定目标包括：,33,39,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219445794,,2023,消费者权益保护,包含'消费者权益'的章节,1,7,86,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219445794,,2023,普惠金融,在普惠金融方面设定目标包括：,33,39,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219445794,,2023,乡村振兴,"""5%，其中县域地区投放 3","335 台，同比增长 33.7%。""",10,86,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222911235,,2024,风险管理,5 金融机构环境风险管理流程,30,36,94,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222911235,,2024,公司治理,2 金融机构环境相关治理结构,30,36,94,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222911235,,2024,绿色金融,10 绿色金融创新及研究成果,30,36,94,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222911235,,2024,消费者权益保护,包含'消费者权益'的章节,1,7,94,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222911235,,2024,普惠金融,包含'个体工商户'的章节,2,8,94,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222911235,,2024,乡村振兴,包含'乡村振兴'的章节,1,7,94,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225058484,,2025,风险管理,包含'风险管理体系'的章节,9,15,91,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225058484,,2025,公司治理,包含'投资者关系'的章节,6,12,91,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225058484,,2025,绿色金融,71 亿美元。报告期内，本行持续加大对绿色行业授信支持力度，绿色信贷投放对利息收,12,18,91,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225058484,,2025,消费者权益保护,包含'消费者权益'的章节,1,7,91,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225058484,,2025,普惠金融,"""77 万亿元，较年初新增 4","904.76 亿元，较上年末增长 21.52%；普惠型小微企业贷款客户数""",50,91,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225058484,,2025,乡村振兴,包含'乡村振兴'的章节,2,8,91,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213217274,,2021,风险管理,加强全面风险管理,3,9,87,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213217274,,2021,公司治理,强化公司治理,3,9,87,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213217274,,2021,绿色金融,践行绿色发展，倡导低碳运营 .................................................................... 41,2,8,87,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213217274,,2021,消费者权益保护,开展金融知识宣传教育,8,14,87,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213217274,,2021,普惠金融,巩固扶贫成果，推进乡村振兴 .................................................................... 26,1,7,87,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213217274,,2021,乡村振兴,巩固扶贫成果，推进乡村振兴 .................................................................... 26,1,7,87,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216707566,,2022,风险管理,加强全面风险管理,3,9,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216707566,,2022,公司治理,强化公司治理,3,9,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216707566,,2022,绿色金融,践行绿色发展，倡导低碳运营 ......................................................................... 40,2,8,86,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216707566,,2022,消费者权益保护,开展农村金融知识普及宣传教育,8,14,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216707566,,2022,普惠金融,巩固扶贫成果，推进乡村振兴 ......................................................................... 27,1,7,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216707566,,2022,乡村振兴,巩固扶贫成果，推进乡村振兴 ......................................................................... 27,1,7,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219878523,,2023,风险管理,加强全面风险管理,3,9,77,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219878523,,2023,公司治理,强化公司治理,3,9,77,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219878523,,2023,绿色金融,践行绿色发展，倡导低碳运营 ......................................................................... 37,2,8,77,模糊匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219878523,,2023,消费者权益保护,持续开展农村地区金融知识普及宣传,7,13,77,模糊匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219878523,,2023,普惠金融,巩固扶贫成果，推进乡村振兴 ......................................................................... 26,1,7,77,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219878523,,2023,乡村振兴,巩固扶贫成果，推进乡村振兴 ......................................................................... 26,1,7,77,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2024-1223385084,,2024,风险管理,加强全面风险管理,3,9,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223385084,,2024,公司治理,强化公司治理,3,9,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223385084,,2024,绿色金融,践行绿色发展，倡导低碳运营 ......................................................................... 39,2,8,86,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223385084,,2024,消费者权益保护,持续开展农村地区金融知识普及工作,8,14,86,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223385084,,2024,普惠金融,巩固扶贫成果，推进乡村振兴 ......................................................................... 27,1,7,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223385084,,2024,乡村振兴,巩固扶贫成果，推进乡村振兴 ......................................................................... 27,1,7,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151048,,2025,风险管理,加强全面风险管理,3,9,92,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151048,,2025,公司治理,强化公司治理,3,9,92,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151048,,2025,绿色金融,践行绿色发展，倡导低碳运营 ......................................................................... 38,2,8,92,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151048,,2025,消费者权益保护,持续开展金融知识宣传,8,14,92,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151048,,2025,普惠金融,巩固扶贫成果，推进乡村振兴 ......................................................................... 26,1,7,92,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151048,,2025,乡村振兴,巩固扶贫成果，推进乡村振兴 ......................................................................... 26,1,7,92,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212669953,,2021,风险管理,全面风险管理,10,16,79,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212669953,,2021,公司治理,公司治理,4,10,79,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212669953,,2021,绿色金融,绿色金融,11,17,79,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212669953,,2021,消费者权益保护,消费者权益保护,18,24,79,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212669953,,2021,普惠金融,普惠金融,9,15,79,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212669953,,2021,乡村振兴,包含'农业产业化'的章节,9,15,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216202398,,2022,风险管理,3.1  风险管理体系建设,6,12,84,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216202398,,2022,公司治理,2.1  公司治理架构,5,11,84,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216202398,,2022,绿色金融,1.5  绿色金融培训,12,18,84,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
